,BTCUSDT.csv,ETHUSDT.csv,LTCUSDT.csv,XRPUSDT.csv,cash_balance,crypto_balance,revenue,total_balance,transaction_cost
2019-09-05 04:09:00,0.0,0.0,1059.260680579455,0.0,29591.33583683295,71388.87356765236,-52.963034028984794,100980.20940448531,0.0
2019-09-05 04:10:00,0.0,0.0,1059.260680579455,0.0,29591.335836832935,71330.6142302205,-58.259337431877256,100921.95006705343,0.0
2019-09-05 04:11:00,0.0,0.0,1059.260680579455,0.0,29591.335836832935,71357.09574723498,26.481517014492397,100948.43158406792,0.0
2019-09-05 04:12:00,0.0,0.0,1059.260680579455,0.0,29591.335836832935,71362.39205063789,5.296303402907512,100953.72788747083,0.0
2019-09-05 04:13:00,0.0,0.0,1059.260680579455,0.0,29591.335836832935,71335.9105336234,-26.481517014492397,100927.24637045634,0.0
2019-09-05 04:14:00,0.0,0.0,1059.260680579455,0.0,29591.335836832935,71341.2068370263,5.296303402892458,100932.54267385924,0.0
2019-09-05 04:15:00,0.0,0.0,1059.260680579455,0.0,29591.33583683295,71306.78086490747,-34.425972118816034,100898.11670174042,0.0
2019-09-05 04:16:00,0.0,0.0,1059.260680579455,0.0,29591.335836832935,71296.18825810168,-10.59260680579997,100887.52409493462,0.0
2019-09-05 04:17:00,0.0,0.0,1059.260680579455,0.0,29591.335836832935,71325.31792681762,29.129668715938628,100916.65376365055,0.0
2019-09-05 04:18:00,0.0,0.0,1059.260680579455,0.0,29591.335836832935,71327.96607851905,2.648151701431176,100919.30191535199,0.0
2019-09-05 04:19:00,0.0,0.0,1059.260680579455,0.0,29591.335836832935,71288.24380299733,-39.722275521723546,100879.57963983026,0.0
2019-09-05 04:20:00,0.0,0.0,1059.260680579455,0.0,29591.335836832935,71227.33631386401,-60.90748913330843,100818.67215069695,0.0
2019-09-05 04:21:00,0.0,0.0,1059.260680579455,0.0,29591.335836832935,71269.70674108718,42.37042722316978,100861.04257792012,0.0
2019-09-05 04:22:00,0.0,0.0,1059.260680579455,0.0,29591.335836832935,71272.35489278863,2.648151701446229,100863.69072962156,0.0
2019-09-05 04:23:00,0.0,0.0,1059.260680579455,0.0,29591.335836832935,71267.05858938574,-5.296303402892458,100858.39442621867,0.0
2019-09-05 04:24:00,0.0,0.0,1059.260680579455,0.0,29591.33583683292,71296.18825810168,29.129668715938628,100887.5240949346,0.0
2019-09-05 04:25:00,0.0,0.0,1059.260680579455,0.0,29591.33583683292,71296.18825810168,0.0,100887.5240949346,0.0
2019-09-05 04:26:00,0.0,0.0,1059.260680579455,0.0,29591.33583683292,71290.89195469877,-5.296303402907512,100882.2277915317,0.0
2019-09-05 04:27:00,0.0,0.0,1059.260680579455,0.0,29591.33583683292,71335.91053362342,45.01857892464611,100927.24637045634,0.0
2019-09-05 04:28:00,0.0,0.0,1059.260680579455,0.0,29591.33583683292,71386.22541595095,50.31488232752351,100977.56125278387,0.0
2019-09-05 04:29:00,0.0,0.0,1059.260680579455,0.0,29591.335836832935,71402.11432615962,15.888910208677375,100993.45016299255,0.0
2019-09-05 04:30:00,0.0,0.0,1050.794993079455,0.0,30161.405190661128,70794.68567124559,-37.35930108582419,100956.09086190672,0.285177265546875
2019-09-05 04:31:00,0.0,0.0,1050.794993079455,0.0,30161.405190661128,70729.01098417812,-65.67468706746594,100890.41617483925,0.0
2019-09-05 04:32:00,0.0,0.0,1050.794993079455,0.0,30161.405190661142,70681.72520948954,-47.28577468857727,100843.13040015068,0.0
2019-09-05 04:33:00,0.0,0.0,1050.794993079455,0.0,30161.405190661142,70710.62207179923,28.896862309688597,100872.02726246037,0.0
2019-09-05 04:34:00,0.0,0.0,1050.794993079455,0.0,30161.405190661128,70731.63797166082,21.01589986158492,100893.04316232195,0.0
2019-09-05 04:35:00,0.0,0.0,1050.794993079455,0.0,30161.405190661142,70681.72520948954,-49.91276217127351,100843.13040015068,0.0
2019-09-05 04:36:00,0.0,0.0,1050.794993079455,0.0,30161.405190661142,70660.70930962796,-21.01589986158492,100822.1145002891,0.0
2019-09-05 04:37:00,0.0,0.0,1050.794993079455,0.0,30161.405190661142,70658.08232214524,-2.626987482711181,100819.48751280639,0.0
2019-09-05 04:38:00,0.0,0.0,1050.794993079455,0.0,30161.405190661142,70637.06642228366,-21.01589986158492,100798.4716129448,0.0
2019-09-05 04:39:00,0.0,0.0,1050.794993079455,0.0,30161.405190661142,70616.05052242208,-21.01589986158492,100777.45571308323,0.0
2019-09-05 04:40:00,0.0,0.0,1050.794993079455,0.0,30161.405190661142,70608.16955997398,-7.880962448103678,100769.57475063512,0.0
2019-09-05 04:41:00,0.0,0.0,1050.794993079455,0.0,30161.405190661142,70660.70930962794,52.539749653969764,100822.11450028908,0.0
2019-09-05 04:42:00,0.0,0.0,1050.794993079455,0.0,30161.405190661142,70668.59027207605,7.880962448103678,100829.99546273719,0.0
2019-09-05 04:43:00,0.0,0.0,1050.794993079455,0.0,30161.405190661142,70702.74110935113,34.150837275081095,100864.14630001227,0.0
2019-09-05 04:44:00,0.0,0.0,1050.794993079455,0.0,30161.405190661157,70776.2967588667,73.55564951556961,100937.70194952785,0.0
2019-09-05 04:45:00,0.0,0.0,1050.794993079455,0.0,30161.405190661157,70784.17772131479,7.880962448088745,100945.58291197594,0.0
2019-09-05 04:46:00,0.0,0.0,1050.794993079455,0.0,30161.405190661157,70786.80470879748,2.6269874826962485,100948.20989945864,0.0
2019-09-05 04:47:00,0.0,0.0,1050.794993079455,0.0,30161.405190661157,70781.55073383209,-5.253974965392497,100942.95592449325,0.0
2019-09-05 04:48:00,0.0,0.0,1050.794993079455,0.0,30161.405190661157,70778.92374634938,-2.626987482711181,100940.32893701053,0.0
2019-09-05 04:49:00,0.0,0.0,1050.794993079455,0.0,30161.405190661142,70707.99508431654,-70.9286620328435,100869.40027497768,0.0
2019-09-05 04:50:00,0.0,0.0,1050.794993079455,0.0,30161.405190661157,70650.20135969715,-57.793724619377194,100811.60655035831,0.0
2019-09-05 04:51:00,0.0,0.0,1050.794993079455,0.0,30161.405190661142,70616.0505224221,-34.15083727506616,100777.45571308324,0.0
2019-09-05 04:52:00,0.0,0.0,1050.794993079455,0.0,30161.405190661157,70658.08232214526,42.03179972316984,100819.48751280642,0.0
2019-09-05 04:53:00,0.0,0.0,1050.794993079455,0.0,30161.405190661157,70689.60617193763,31.523849792369912,100851.01136259879,0.0
2019-09-05 04:54:00,0.0,0.0,1050.794993079455,0.0,30161.405190661157,70652.82834717985,-36.77782475777734,100814.233537841,0.0
2019-09-05 04:55:00,0.0,0.0,1050.794993079455,0.0,30161.405190661157,70589.7806475951,-63.04769958475476,100751.18583825625,0.0
2019-09-05 04:56:00,0.0,0.0,1050.794993079455,0.0,30161.405190661157,70537.24089794111,-52.5397496539847,100698.64608860227,0.0
2019-09-05 04:57:00,0.0,0.0,1050.794993079455,0.0,30161.405190661157,70518.85198556221,-18.388912378903605,100680.25717622337,0.0
2019-09-05 04:58:00,0.0,0.0,1050.794993079455,0.0,30161.405190661157,70550.37583535461,31.52384979239978,100711.78102601577,0.0
2019-09-05 04:59:00,0.0,0.0,1050.794993079455,0.0,30161.405190661157,70545.12186038922,-5.253974965392497,100706.52705105038,0.0
2019-09-05 05:00:00,0.0,0.0,232.19550807945507,0.0,84863.55550151446,15524.011181422167,-318.9603681137461,100387.56668293662,27.36475753419375
2019-09-05 05:01:00,0.0,0.0,232.19550807945507,0.0,84863.55550151445,15488.60136644005,-35.40981498211769,100352.1568679545,0.0
2019-09-05 05:02:00,0.0,0.0,232.19550807945507,0.0,84863.55550151445,15541.425844528127,52.82447808807748,100404.98134604258,0.0
2019-09-05 05:03:00,0.0,0.0,232.19550807945507,0.0,84863.55550151445,15581.479569671834,40.05372514370587,100445.03507118628,0.0
2019-09-05 05:04:00,0.0,0.0,232.19550807945507,0.0,84863.55550151445,15595.991788926796,14.512219254962641,100459.54729044125,0.0
2019-09-05 05:05:00,0.0,0.0,232.19550807945507,0.0,84863.55550151445,15599.474721547991,3.482932621195258,100463.03022306244,0.0
2019-09-05 05:06:00,0.0,0.0,232.19550807945507,0.0,84863.55550151443,15594.8308113864,-4.643910161591477,100458.38631290084,0.0
2019-09-05 05:07:00,0.0,0.0,232.19550807945507,0.0,84863.55550151443,15582.64054721223,-12.190264174170203,100446.19604872666,0.0
2019-09-05 05:08:00,0.0,0.0,232.19550807945507,0.0,84863.55550151443,15571.611260578455,-11.029286633773983,100435.1667620929,0.0
2019-09-05 05:09:00,0.0,0.0,232.19550807945507,0.0,84863.55550151443,15571.611260578455,0.0,100435.1667620929,0.0
2019-09-05 05:10:00,0.0,0.0,232.19550807945507,0.0,84863.55550151443,15580.899080901636,9.287820323179654,100444.45458241607,0.0
2019-09-05 05:11:00,0.0,0.0,232.19550807945507,0.0,84863.55550151445,15573.933215659248,-6.965865242387216,100437.48871717369,0.0
2019-09-05 05:12:00,0.0,0.0,232.19550807945507,0.0,84863.55550151445,15572.191749348654,-1.741466310594329,100435.7472508631,0.0
2019-09-05 05:13:00,0.0,0.0,232.19550807945507,0.0,84863.55550151445,15562.903929025477,-9.287820323176355,100426.45943053992,0.0
2019-09-05 05:14:00,0.0,0.0,232.19550807945507,0.0,84863.55550151443,15548.391709770507,-14.512219254969242,100411.94721128495,0.0
2019-09-05 05:15:00,0.0,0.0,232.19550807945507,0.0,84863.55550151443,15568.128327957264,19.73661818675553,100431.6838294717,0.0
2019-09-05 05:16:00,0.0,0.0,232.19550807945507,0.0,84863.55550151443,15577.99663705064,9.868309093377764,100441.55213856508,0.0
2019-09-05 05:17:00,0.0,0.0,232.19550807945507,0.0,84863.55550151443,15561.16246271488,-16.83417433576168,100424.71796422932,0.0
